Date,Open,High,Low,Close,Volume,Adj Close
1988-02-10,20.625,21.0,20.375,21.0,7910400,0.25553000000000003
1988-02-11,21.0,21.375,20.625,21.125,10515200,0.25705100000000003
1988-02-12,21.125,21.875,21.125,21.5,10099200,0.261614
1988-02-16,21.5,22.0,21.375,22.0,35244800,0.267698
1988-02-17,22.0,22.625,22.0,22.375,27596800,0.27226100000000003
1988-02-18,22.375,22.5,22.0,22.125,19558400,0.269219
1988-02-19,22.125,22.5,22.0,22.5,12761600,0.273782
1988-02-22,22.5,22.875,22.375,22.625,10784000,0.275303
1988-02-23,22.625,23.0,22.375,22.375,12288000,0.27226100000000003
1988-02-24,22.375,22.5,22.125,22.125,7616000,0.269219
1988-02-25,22.125,22.25,20.625,20.875,18803200,0.25400900000000004
1988-02-26,20.875,21.25,20.625,20.75,10259200,0.252488
1988-02-29,20.75,21.25,20.625,21.25,22809600,0.25857199999999997
1988-03-01,21.25,21.875,21.125,21.75,25644800,0.264656
1988-03-02,21.75,24.25,21.625,23.625,107276800,0.287471
1988-03-03,23.625,23.75,23.5,23.75,48192000,0.288992
1988-03-04,23.75,23.75,22.875,23.125,19532800,0.281387
1988-03-07,23.125,23.625,23.0,23.25,14208000,0.282908
1988-03-08,23.25,23.75,23.0,23.5,15456000,0.28595
1988-03-09,23.5,25.125,23.5,24.875,45248000,0.302681
1988-03-10,24.875,25.625,24.5,24.625,52697600,0.299639
1988-03-11,24.625,24.625,23.5,23.875,26790400,0.290513
1988-03-14,23.875,24.0,23.25,23.625,9894400,0.28867800000000005
1988-03-15,23.625,24.625,23.5,24.25,22931200,0.296315
1988-03-16,24.25,24.375,23.875,24.375,16704000,0.29784299999999997
1988-03-17,24.375,25.875,24.375,25.375,66067200,0.310062
1988-03-18,25.5,26.5,25.5,25.875,155475200,0.316171
1988-03-21,25.875,25.875,24.875,25.125,35526400,0.30700700000000003
1988-03-22,25.125,25.5,24.875,25.0,33619200,0.30548000000000003
1988-03-23,25.0,25.125,24.75,25.0,24428800,0.30548000000000003
1988-03-24,25.0,25.125,24.5,24.875,26489600,0.303952
1988-03-25,24.875,25.375,24.75,25.0,59910400,0.30548000000000003
1988-03-28,25.0,25.0,24.5,24.75,39660800,0.302425
1988-03-29,24.75,25.0,23.75,23.875,34732800,0.291733
1988-03-30,23.875,24.0,21.875,22.625,37017600,0.276459
1988-03-31,22.625,23.0,22.0,22.25,83020800,0.271877
1988-04-04,22.25,22.25,21.5,22.0,70048000,0.268822
1988-04-05,22.0,22.125,21.625,22.0,60352000,0.268822
1988-04-06,22.0,22.25,21.75,21.875,11526400,0.267295
1988-04-07,21.875,22.625,21.875,22.625,17401600,0.276459
1988-04-08,22.625,24.25,22.375,24.0,27692800,0.29325999999999997
1988-04-11,24.125,24.75,24.125,24.125,13574400,0.294788
1988-04-12,24.125,24.25,24.0,24.125,9657600,0.294788
1988-04-13,24.125,24.25,23.75,24.0,17696000,0.29325999999999997
1988-04-14,23.875,23.875,23.5,23.625,34604800,0.28867800000000005
1988-04-15,23.625,23.875,23.25,23.75,17945600,0.290206
1988-04-18,23.75,23.75,23.125,23.25,13529600,0.284096
1988-04-19,23.25,24.0,23.25,23.625,10457600,0.28867800000000005
1988-04-20,23.625,24.0,23.125,23.125,9043200,0.282569
1988-04-21,23.125,23.375,22.75,23.0,24422400,0.281041
1988-04-22,23.0,23.5,22.875,23.375,5881600,0.285623
1988-04-25,23.375,23.875,23.375,23.625,6368000,0.28867800000000005
1988-04-26,23.75,24.5,23.75,24.0,10316800,0.29325999999999997
1988-04-27,24.0,25.375,24.0,25.125,18995200,0.30700700000000003
1988-04-28,25.125,25.25,24.875,25.0,15648000,0.30548000000000003
1988-04-29,25.0,25.125,24.875,25.125,14316800,0.30700700000000003
1988-05-02,25.125,25.125,25.0,25.125,6259200,0.30700700000000003
1988-05-03,25.125,25.125,24.875,25.0,8934400,0.30548000000000003
1988-05-04,25.0,25.5,24.875,25.25,24000000,0.30853400000000003
1988-05-05,25.25,25.625,25.25,25.5,13792000,0.311589
1988-05-06,25.5,25.625,25.5,25.625,16121600,0.313116
1988-05-09,25.625,25.625,25.0,25.125,25606400,0.30700700000000003
1988-05-10,25.125,25.375,24.75,25.0,21036800,0.30548000000000003
1988-05-11,24.875,24.875,24.125,24.375,21958400,0.29784299999999997
1988-05-12,24.375,24.625,23.75,23.875,21280000,0.291733
1988-05-13,24.125,24.5,24.125,24.375,9420800,0.29784299999999997
1988-05-16,24.375,24.5,24.375,24.375,16979200,0.29784299999999997
1988-05-17,24.375,24.625,24.0,24.0,13529600,0.29325999999999997
1988-05-18,24.0,24.125,23.375,23.625,18803200,0.28867800000000005
1988-05-19,23.625,23.875,23.5,23.875,9209600,0.291733
1988-05-20,23.875,24.125,23.5,23.5,5286400,0.28715100000000005
1988-05-23,23.5,23.625,22.75,22.875,9145600,0.279514
1988-05-24,22.875,22.875,22.0,22.5,9094400,0.274932
1988-05-25,22.5,23.25,22.375,23.0,10220800,0.281041
1988-05-26,23.0,23.875,23.0,23.875,6451200,0.291733
1988-05-27,23.875,23.875,23.625,23.625,4486400,0.28867800000000005
1988-05-31,23.875,24.25,23.875,24.25,18668800,0.296315
1988-06-01,24.25,24.5,24.25,24.25,9708800,0.296315
1988-06-02,24.25,24.25,23.875,24.0,8211200,0.29325999999999997
1988-06-03,24.0,24.25,23.875,24.25,2489600,0.296315
1988-06-06,24.25,24.25,24.0,24.125,6496000,0.294788
1988-06-07,24.125,24.25,23.5,23.625,10944000,0.28867800000000005
1988-06-08,23.625,24.0,23.125,23.875,23795200,0.291733
1988-06-09,23.875,24.5,23.75,24.375,20076800,0.29784299999999997
1988-06-10,24.375,24.625,24.25,24.375,18400000,0.29784299999999997
1988-06-13,24.5,25.125,24.5,25.0,28556800,0.306736
1988-06-14,25.0,26.0,25.0,25.5,42041600,0.312871
1988-06-15,25.5,25.625,25.25,25.375,9139200,0.311337
1988-06-16,25.375,25.625,25.0,25.25,15718400,0.309803
1988-06-17,25.25,25.375,25.125,25.25,15955200,0.309803
1988-06-20,25.25,25.25,24.5,24.5,8748800,0.300601
1988-06-21,24.5,24.875,24.125,24.875,18355200,0.305202
1988-06-22,24.875,25.875,24.75,25.75,28358400,0.315938
1988-06-23,25.75,26.625,25.625,26.375,17184000,0.323606
1988-06-24,26.375,26.75,26.375,26.625,28800000,0.32667399999999996
1988-06-27,26.625,27.5,26.5,27.0,16524800,0.331275
1988-06-28,27.0,29.125,26.875,28.25,31116800,0.346612
1988-06-29,28.25,29.125,28.125,28.5,42201600,0.349679
1988-06-30,28.5,28.75,28.25,28.5,23392000,0.349679
1988-07-01,28.5,28.5,27.75,28.125,9996800,0.345078
1988-07-05,28.125,28.25,27.75,28.125,17516800,0.345078
1988-07-06,28.125,28.25,27.5,27.5,16556800,0.33741
1988-07-07,27.5,27.875,27.25,27.625,9728000,0.338943
1988-07-08,27.625,27.75,27.5,27.75,5312000,0.340477
1988-07-11,27.75,27.75,27.375,27.5,3001600,0.33741
1988-07-12,27.5,27.75,27.25,27.625,10406400,0.338943
1988-07-13,27.625,28.25,27.5,27.75,48921600,0.340477
1988-07-14,27.75,27.75,26.75,27.125,20537600,0.332808
1988-07-15,27.125,27.375,26.25,26.625,14790400,0.32667399999999996
1988-07-18,26.5,26.5,25.5,25.875,13446400,0.317472
1988-07-19,25.875,26.375,25.75,26.0,12755200,0.31900500000000004
1988-07-20,26.0,26.25,25.875,26.0,5952000,0.31900500000000004
1988-07-21,26.0,26.0,25.625,25.75,10643200,0.315938
1988-07-22,25.75,25.75,24.625,25.0,15193600,0.306736
1988-07-25,25.0,25.375,24.875,25.25,4864000,0.309803
1988-07-26,25.25,25.375,25.125,25.25,5811200,0.309803
1988-07-27,25.25,25.625,25.125,25.375,6284800,0.311337
1988-07-28,25.375,25.625,25.125,25.125,9772800,0.30827
1988-07-29,25.125,25.5,25.125,25.5,9472000,0.312871
1988-08-01,25.5,25.625,25.375,25.625,14668800,0.314404
1988-08-02,25.625,25.75,25.5,25.5,12761600,0.312871
1988-08-03,25.5,25.625,25.25,25.625,15001600,0.314404
1988-08-04,25.625,26.625,25.375,26.125,30624000,0.32053899999999996
1988-08-05,26.125,26.125,25.875,26.0,10675200,0.31900500000000004
1988-08-08,26.0,26.0,25.625,25.75,7680000,0.315938
1988-08-09,25.75,26.0,25.0,25.875,11564800,0.317472
1988-08-10,25.875,25.875,25.25,25.25,8044800,0.309803
1988-08-11,25.25,25.5,25.25,25.375,9632000,0.311337
1988-08-12,25.375,25.5,25.125,25.125,2246400,0.30827
1988-08-15,25.125,25.25,23.75,23.875,11289600,0.292933
1988-08-16,23.875,24.375,23.5,24.125,13414400,0.29600000000000004
1988-08-17,24.125,24.625,24.125,24.5,8000000,0.300601
1988-08-18,24.5,24.75,24.375,24.625,4780800,0.302135
1988-08-19,24.625,25.5,24.625,25.5,7443200,0.312871
1988-08-22,25.5,25.625,24.75,24.75,8544000,0.303669
1988-08-23,24.75,25.125,23.75,23.875,30598400,0.292933
1988-08-24,24.0,24.5,24.0,24.5,17689600,0.300601
1988-08-25,24.375,24.375,23.875,24.125,4953600,0.29600000000000004
1988-08-26,24.125,24.125,23.875,24.0,2643200,0.294466
1988-08-29,24.0,24.75,24.0,24.75,13241600,0.303669
1988-08-30,24.75,24.875,24.625,24.875,8716800,0.305202
1988-08-31,24.875,25.5,24.75,25.375,17420800,0.311337
1988-09-01,25.375,25.375,24.75,25.0,13523200,0.306736
1988-09-02,25.25,26.5,25.25,26.5,14099200,0.32514
1988-09-06,26.5,26.75,26.375,26.625,13971200,0.32667399999999996
1988-09-07,26.625,27.0,26.0,26.25,19059200,0.322073
1988-09-08,26.25,27.5,25.875,27.5,63532800,0.33741
1988-09-09,27.5,29.125,27.5,28.625,63987200,0.351213
1988-09-12,28.625,29.0,28.5,28.625,28121600,0.35244200000000003
1988-09-13,28.625,29.25,28.375,29.0,29638400,0.357059
1988-09-14,29.0,29.5,28.875,29.0,27827200,0.357059
1988-09-15,29.0,29.0,28.5,28.625,17171200,0.35244200000000003
1988-09-16,28.625,28.625,27.875,28.375,18848000,0.349364
1988-09-19,28.375,30.5,27.625,30.375,85478400,0.37398899999999996
1988-09-20,30.375,30.625,29.625,29.625,87628800,0.364754
1988-09-21,29.625,30.125,29.5,30.0,26227200,0.369371
1988-09-22,30.0,30.25,29.625,30.0,37689600,0.369371
1988-09-23,30.0,30.625,29.875,30.375,39756800,0.37398899999999996
1988-09-26,30.375,30.375,29.875,30.0,14182400,0.369371
1988-09-27,30.0,30.125,29.875,30.0,17132800,0.369371
1988-09-28,29.875,29.875,29.125,29.375,20128000,0.361676
1988-09-29,29.375,29.5,29.125,29.25,10828800,0.360137
1988-09-30,29.25,29.625,29.25,29.5,19392000,0.363215
1988-10-03,29.5,29.5,29.125,29.5,6835200,0.363215
1988-10-04,29.5,29.5,29.25,29.375,3321600,0.361676
1988-10-05,29.375,29.5,29.0,29.25,11366400,0.360137
