Date,Open,High,Low,Close,Volume,Adj Close
1981-03-19,25.625001,25.625001,25.5,25.5,9452800,0.384925
1981-03-20,25.75,25.999999,25.75,25.75,3651200,0.38869899999999996
1981-03-23,26.75,27.0,26.75,26.75,5504800,0.403794
1981-03-24,26.75,26.75,26.625,26.625,7039200,0.401907
1981-03-25,26.375,26.375,26.125,26.125,1764000,0.39436
1981-03-26,25.75,25.75,25.625001,25.625001,3068800,0.386812
1981-03-27,24.875,24.875,24.750001,24.750001,3063200,0.373604
1981-03-30,24.750001,25.0,24.750001,24.750001,2475200,0.373604
1981-03-31,24.750001,24.750001,24.5,24.5,3998400,0.36983
1981-04-01,24.375,24.375,24.249999,24.249999,8517600,0.366056
1981-04-02,26.375,26.500001,26.375,26.375,7851200,0.398133
1981-04-03,26.500001,26.625,26.500001,26.500001,4121600,0.40002
1981-04-06,26.125,26.125,25.999999,25.999999,5700800,0.392473
1981-04-07,25.875,25.875,25.75,25.75,2671200,0.38869899999999996
1981-04-08,27.0,27.25,27.0,27.0,5488000,0.407568
1981-04-09,27.5,27.625,27.5,27.5,3124800,0.41511499999999996
1981-04-10,27.875,28.0,27.875,27.875,8366400,0.42077600000000004
1981-04-13,27.875,28.0,27.875,27.875,4015200,0.42077600000000004
1981-04-14,27.875,28.0,27.875,27.875,1663200,0.42077600000000004
1981-04-15,26.625,26.625,26.500001,26.500001,8512000,0.40002
1981-04-16,25.124999,25.124999,25.0,25.0,5969600,0.37737800000000005
1981-04-20,25.75,25.875,25.75,25.75,8836800,0.38869899999999996
1981-04-21,27.5,27.625,27.5,27.5,7134400,0.41511499999999996
1981-04-22,28.500001,28.625001,28.500001,28.500001,4748800,0.43021099999999995
1981-04-23,29.249999,29.375001,29.249999,29.249999,14504000,0.441532
1981-04-24,29.249999,29.249999,29.0,29.0,8764000,0.437758
1981-04-27,28.875,28.875,28.75,28.75,9632000,0.43398400000000004
1981-04-28,28.374999,28.374999,28.249999,28.249999,8047200,0.426437
1981-04-29,28.0,28.0,27.875,27.875,3410400,0.42077600000000004
1981-04-30,28.374999,28.625001,28.374999,28.374999,3152800,0.428324
1981-05-01,28.374999,28.625001,28.374999,28.374999,4138400,0.428324
1981-05-04,28.374999,28.374999,28.249999,28.249999,3612000,0.426437
1981-05-05,28.249999,28.249999,28.125,28.125,4384800,0.42455
1981-05-06,27.5,27.5,27.375001,27.375001,4737600,0.413229
1981-05-07,27.749999,27.875,27.749999,27.749999,2340800,0.418889
1981-05-08,28.0,28.125,28.0,28.0,1976800,0.422663
1981-05-11,27.5,27.5,27.375001,27.375001,2984800,0.413229
1981-05-12,27.375001,27.749999,27.375001,27.375001,1064000,0.413229
1981-05-13,27.375001,27.625,27.25,27.25,1226400,0.411342
1981-05-14,27.125,27.125,26.874999,26.874999,1232000,0.405681
1981-05-15,27.5,27.875,27.5,27.5,1226400,0.41511499999999996
1981-05-18,28.0,28.249999,28.0,28.0,1041600,0.422663
1981-05-19,27.625,27.625,27.5,27.5,6356000,0.41511499999999996
1981-05-20,28.374999,28.625001,28.374999,28.374999,3320800,0.428324
1981-05-21,29.999999,30.124999,29.999999,29.999999,8052800,0.45285299999999995
1981-05-22,31.375,31.625,31.375,31.375,7856800,0.473609
1981-05-26,31.375,31.375,31.250001,31.250001,21336000,0.47172200000000003
1981-05-27,33.000001,33.125,33.000001,33.000001,37374400,0.498138
1981-05-28,33.000001,33.125,33.000001,33.000001,18496800,0.498138
1981-05-29,33.125,33.25,33.125,33.125,14845600,0.500025
1981-06-01,33.125,33.25,33.125,33.125,12812800,0.500025
1981-06-02,31.625,31.625,31.5,31.5,10108000,0.47549600000000003
1981-06-03,31.5,31.749999,31.5,31.5,9861600,0.47549600000000003
1981-06-04,32.125001,32.25,32.125001,32.125001,14016800,0.48493
1981-06-05,31.749999,31.749999,31.625,31.625,14420000,0.477383
1981-06-08,30.625,30.625,30.5,30.5,23374400,0.460401
1981-06-09,31.125001,31.250001,31.125001,31.125001,29898400,0.46983500000000006
1981-06-10,31.5,31.874999,31.5,31.5,6305600,0.47549600000000003
1981-06-11,32.875001,33.000001,32.875001,32.875001,9744000,0.496252
1981-06-12,32.624999,32.624999,32.5,32.5,6451200,0.490591
1981-06-15,32.5,32.5,32.375,32.375,35940800,0.48870399999999997
1981-06-16,31.874999,31.874999,31.749999,31.749999,9312800,0.47927
1981-06-17,31.375,31.375,31.250001,31.250001,6893600,0.47172200000000003
1981-06-18,31.250001,31.375,31.125001,31.125001,5762400,0.46983500000000006
1981-06-19,30.375001,30.375001,30.250001,30.250001,6876800,0.45662700000000006
1981-06-22,29.249999,29.249999,29.124999,29.124999,2710400,0.439645
1981-06-23,29.625,29.875,29.625,29.625,3757600,0.44719200000000003
1981-06-24,29.124999,29.124999,28.875,28.875,5756800,0.435871
1981-06-25,29.500001,29.625,29.500001,29.500001,6064800,0.44530600000000004
1981-06-26,29.375001,29.375001,29.124999,29.124999,5947200,0.439645
1981-06-29,28.374999,28.374999,28.125,28.125,2648800,0.42455
1981-06-30,26.125,26.125,25.999999,25.999999,8976800,0.392473
1981-07-01,25.875,25.875,25.75,25.75,42616000,0.38869899999999996
1981-07-02,25.75,25.875,25.75,25.75,7571200,0.38869899999999996
1981-07-06,25.124999,25.124999,24.875,24.875,4132800,0.37549099999999996
1981-07-07,25.124999,25.375,25.124999,25.124999,3959200,0.379265
1981-07-08,26.125,26.25,26.125,26.125,4155200,0.39436
1981-07-09,24.249999,24.249999,24.125,24.125,8220800,0.364169
1981-07-10,22.375,22.375,22.25,22.25,13792800,0.335866
1981-07-13,22.75,22.875,22.75,22.75,11435200,0.343414
1981-07-14,23.75,24.0,23.75,23.75,4944800,0.358509
1981-07-15,24.375,24.5,24.375,24.375,2738400,0.36794299999999996
1981-07-16,25.0,25.25,25.0,25.0,3808000,0.37737800000000005
1981-07-17,25.875,25.999999,25.875,25.875,4956000,0.390586
1981-07-20,24.249999,24.249999,24.125,24.125,5913600,0.364169
1981-07-21,24.125,24.125,24.0,24.0,7985600,0.36228299999999997
1981-07-22,22.875,22.875,22.625,22.625,5667200,0.341527
1981-07-23,23.25,23.374999,23.25,23.25,8612800,0.350961
1981-07-24,24.0,24.125,24.0,24.0,7212800,0.36228299999999997
1981-07-27,25.0,25.124999,25.0,25.0,4334400,0.37737800000000005
1981-07-28,24.249999,24.249999,24.125,24.125,5712000,0.364169
1981-07-29,23.875001,23.875001,23.75,23.75,3875200,0.358509
1981-07-30,24.625,24.875,24.625,24.625,2475200,0.371717
1981-07-31,25.0,25.124999,25.0,25.0,2738400,0.37737800000000005
1981-08-03,25.0,25.0,24.750001,24.750001,3108000,0.373604
1981-08-04,25.124999,25.25,25.124999,25.124999,7918400,0.379265
1981-08-05,25.875,25.999999,25.875,25.875,4373600,0.390586
1981-08-06,25.375,25.375,25.25,25.25,2632000,0.381151
1981-08-07,25.25,25.375,25.25,25.25,2301600,0.381151
1981-08-11,24.750001,24.750001,24.5,24.5,17864000,0.36983
1981-08-12,24.125,24.125,24.0,24.0,6568800,0.36228299999999997
1981-08-13,23.374999,23.374999,23.25,23.25,6871200,0.350961
1981-08-14,23.125,23.125,22.875,22.875,6048000,0.345301
1981-08-17,22.375,22.375,22.125001,22.125001,4726400,0.33397899999999997
1981-08-18,21.875,21.875,21.624999,21.624999,4250400,0.326432
1981-08-19,21.624999,21.624999,21.375,21.375,5168800,0.322658
1981-08-20,21.624999,21.75,21.624999,21.624999,4278400,0.326432
1981-08-21,20.375001,20.375001,20.125,20.125,10477600,0.303789
1981-08-24,18.999999,18.999999,18.875,18.875,5768000,0.28492
1981-08-25,19.375,19.500001,19.375,19.375,10175200,0.292468
1981-08-26,19.125,19.125,18.999999,18.999999,8400000,0.28680700000000003
1981-08-27,19.125,19.25,19.125,19.125,6479200,0.288694
1981-08-28,20.125,20.25,20.125,20.125,9508800,0.303789
1981-08-31,20.125,20.25,20.125,20.125,10236800,0.303789
1981-09-01,21.375,21.5,21.375,21.375,9256800,0.322658
1981-09-02,21.75,21.875,21.75,21.75,4844000,0.328319
1981-09-03,20.875,20.875,20.625,20.625,9368800,0.311337
1981-09-04,20.5,20.5,20.375001,20.375001,3813600,0.30756300000000003
1981-09-08,19.874999,19.874999,19.75,19.75,6361600,0.298128
1981-09-09,19.75,19.874999,19.75,19.75,7632800,0.298128
1981-09-10,19.874999,20.0,19.874999,19.874999,8702400,0.30001500000000003
1981-09-11,19.75,19.75,19.625,19.625,4384800,0.296241
1981-09-14,19.125,19.125,18.999999,18.999999,6921600,0.28680700000000003
1981-09-15,18.625001,18.625001,18.5,18.5,4877600,0.27925900000000003
1981-09-16,18.25,18.25,18.124999,18.124999,4838400,0.273599
1981-09-17,17.750001,17.750001,17.625,17.625,4844000,0.26605100000000004
1981-09-18,17.750001,17.875,17.750001,17.750001,6580000,0.267938
1981-09-21,17.875,18.0,17.875,17.875,12258400,0.269825
1981-09-22,17.0,17.0,16.875001,16.875001,11855200,0.25473
1981-09-23,16.75,16.75,16.5,16.5,7050400,0.249069
1981-09-24,16.5,16.5,16.374999,16.374999,4575200,0.247182
1981-09-25,14.5,14.5,14.250001000000001,14.250001000000001,8652000,0.21510500000000002
1981-09-28,14.375,14.5,14.375,14.375,22932000,0.21699200000000002
1981-09-29,15.125001000000001,15.25,15.125001000000001,15.125001000000001,23671200,0.22831300000000002
1981-09-30,15.25,15.375,15.25,15.25,12499200,0.2302
1981-10-01,15.25,15.375,15.25,15.25,15282400,0.2302
1981-10-02,16.5,16.625,16.5,16.5,11261600,0.249069
1981-10-05,17.0,17.249999,17.0,17.0,10774400,0.256617
1981-10-06,17.0,17.0,16.875001,16.875001,7089600,0.25473
1981-10-07,17.875,18.124999,17.875,17.875,9710400,0.269825
1981-10-08,18.5,18.625001,18.5,18.5,7772800,0.27925900000000003
1981-10-09,18.625001,18.875,18.625001,18.625001,13630400,0.281146
1981-10-12,19.25,19.375,19.25,19.25,6837600,0.290581
1981-10-13,19.25,19.500001,19.25,19.25,11048800,0.290581
1981-10-14,18.25,18.25,18.124999,18.124999,7744800,0.273599
1981-10-15,18.5,18.625001,18.5,18.5,7358400,0.27925900000000003
1981-10-16,18.375,18.375,18.25,18.25,9116800,0.275486
1981-10-19,18.625001,18.75,18.625001,18.625001,5146400,0.281146
1981-10-20,19.625,19.75,19.625,19.625,8932000,0.296241
1981-10-21,19.625,19.75,19.625,19.625,19224800,0.296241
1981-10-22,19.625,19.625,19.500001,19.500001,8069600,0.29435500000000003
1981-10-23,19.125,19.125,18.999999,18.999999,6977600,0.28680700000000003
1981-10-26,18.999999,19.125,18.999999,18.999999,6820800,0.28680700000000003
1981-10-27,19.375,19.625,19.375,19.375,21397600,0.292468
1981-10-28,20.0,20.125,20.0,20.0,11043200,0.301902
1981-10-29,19.874999,19.874999,19.75,19.75,7621600,0.298128
1981-10-30,20.0,20.125,20.0,20.0,13182400,0.301902
1981-11-02,20.0,20.125,20.0,20.0,9228800,0.301902
1981-11-03,19.874999,19.874999,19.75,19.75,7095200,0.298128
1981-11-04,19.375,19.375,19.25,19.25,5952800,0.290581
1981-11-05,18.0,18.0,17.875,17.875,5840800,0.269825
1981-11-06,18.0,18.124999,18.0,18.0,6148800,0.271712
1981-11-09,18.25,18.375,18.25,18.25,5096000,0.275486
1981-11-10,18.375,18.5,18.375,18.375,4188800,0.277373
1981-11-11,18.875,18.999999,18.875,18.875,6860000,0.28492
1981-11-12,19.500001,19.625,19.500001,19.500001,9979200,0.29435500000000003
1981-11-13,18.25,18.25,18.124999,18.124999,5252800,0.273599
1981-11-16,18.0,18.0,17.875,17.875,5639200,0.269825
1981-11-17,18.25,18.375,18.25,18.25,8853600,0.275486
1981-11-18,18.875,18.999999,18.875,18.875,7285600,0.28492
1981-11-19,18.875,18.999999,18.875,18.875,10001600,0.28492
1981-11-20,18.999999,19.125,18.999999,18.999999,9525600,0.28680700000000003
1981-11-23,18.375,18.375,18.124999,18.124999,5740000,0.273599
1981-11-24,18.124999,18.124999,18.0,18.0,5538400,0.271712
1981-11-25,18.375,18.5,18.375,18.375,13137600,0.277373
1981-11-27,18.875,18.999999,18.875,18.875,9312800,0.28492
1981-11-30,18.75,18.75,18.625001,18.625001,5992000,0.281146
1981-12-01,18.625001,18.75,18.625001,18.625001,5846400,0.281146
1981-12-02,18.75,18.875,18.75,18.75,9391200,0.283033
1981-12-03,18.625001,18.625001,18.5,18.5,5107200,0.27925900000000003
1981-12-04,18.999999,19.125,18.999999,18.999999,34288800,0.28680700000000003
1981-12-07,19.125,19.25,19.125,19.125,14823200,0.288694
1981-12-08,18.999999,18.999999,18.75,18.75,12656000,0.283033
1981-12-09,18.875,18.999999,18.875,18.875,8568000,0.28492
1981-12-10,18.875,18.999999,18.875,18.875,9352000,0.28492
1981-12-11,18.875,18.999999,18.75,18.75,19023200,0.283033
1981-12-14,18.375,18.375,18.124999,18.124999,6311200,0.273599
1981-12-15,18.625001,18.75,18.625001,18.625001,7828800,0.281146
1981-12-16,19.500001,19.625,19.500001,19.500001,16363200,0.29435500000000003
1981-12-17,21.125,21.250001,21.125,21.125,12863200,0.318884
1981-12-18,22.875,23.000001,22.875,22.875,17931200,0.345301
1981-12-21,22.0,22.0,21.875,21.875,14100800,0.330205
1981-12-22,22.25,22.375,22.25,22.25,13456800,0.335866
1981-12-23,21.875,21.875,21.75,21.75,7224000,0.328319
1981-12-24,21.875,22.0,21.875,21.875,7229600,0.330205
1981-12-28,21.125,21.125,20.875,20.875,9144800,0.31511
1981-12-29,21.250001,21.5,21.250001,21.250001,6059200,0.32077100000000003
1981-12-30,22.125001,22.25,22.125001,22.125001,8047200,0.33397899999999997
1981-12-31,22.125001,22.25,22.125001,22.125001,13664000,0.33397899999999997
1982-01-04,22.125001,22.125001,22.0,22.0,17813600,0.332092
1982-01-05,21.125,21.125,20.875,20.875,8960000,0.31511
1982-01-06,20.749999,20.749999,20.625,20.625,16520000,0.311337
1982-01-07,19.25,19.25,18.999999,18.999999,17511200,0.28680700000000003
1982-01-08,19.874999,20.0,19.874999,19.874999,14151200,0.30001500000000003
1982-01-11,18.75,18.75,18.625001,18.625001,8332800,0.281146
1982-01-12,18.124999,18.124999,18.0,18.0,14980000,0.271712
1982-01-13,18.0,18.0,17.875,17.875,10438400,0.269825
1982-01-14,18.75,18.875,18.75,18.75,6428800,0.283033
1982-01-15,20.0,20.25,20.0,20.0,11676000,0.301902
1982-01-18,20.375001,20.625,20.375001,20.375001,7000000,0.30756300000000003
1982-01-19,20.125,20.125,19.874999,19.874999,13876800,0.30001500000000003
1982-01-20,20.25,20.375001,20.25,20.25,6456800,0.305676
1982-01-21,20.625,20.749999,20.625,20.625,8332800,0.311337
1982-01-22,20.749999,20.875,20.749999,20.749999,6064800,0.31322300000000003
1982-01-25,20.25,20.25,20.125,20.125,11177600,0.303789
1982-01-26,19.625,19.625,19.375,19.375,5303200,0.292468
1982-01-27,19.500001,19.75,19.500001,19.500001,7840000,0.29435500000000003
1982-01-28,20.125,20.25,20.125,20.125,9900800,0.303789
1982-01-29,20.375001,20.5,20.375001,20.375001,13288800,0.30756300000000003
1982-02-01,20.375001,20.375001,20.125,20.125,9632000,0.303789
1982-02-02,20.25,20.5,20.25,20.25,13568800,0.305676
1982-02-03,20.25,20.375001,20.25,20.25,7868000,0.305676
1982-02-04,19.874999,19.874999,19.75,19.75,5510400,0.298128
1982-02-05,19.75,19.874999,19.75,19.75,10074400,0.298128
1982-02-08,18.625001,18.625001,18.5,18.5,7924000,0.27925900000000003
1982-02-09,18.5,18.625001,18.5,18.5,14476000,0.27925900000000003
1982-02-10,18.75,18.875,18.75,18.75,9699200,0.283033
1982-02-11,18.625001,18.625001,18.5,18.5,6132000,0.27925900000000003
1982-02-12,18.75,18.875,18.75,18.75,4911200,0.283033
1982-02-16,18.5,18.5,18.375,18.375,8579200,0.277373
1982-02-17,18.625001,18.75,18.625001,18.625001,6395200,0.281146
1982-02-18,18.875,18.999999,18.875,18.875,7095200,0.28492
1982-02-19,18.875,18.875,18.75,18.75,3399200,0.283033
1982-02-22,18.625001,18.625001,18.5,18.5,6658400,0.27925900000000003
1982-02-23,18.375,18.375,18.25,18.25,8635200,0.275486
1982-02-24,18.375,18.5,18.375,18.375,9486400,0.277373
1982-02-25,18.375,18.375,18.25,18.25,7700000,0.275486
1982-02-26,18.25,18.375,18.25,18.25,4356800,0.275486
1982-03-01,18.375,18.5,18.375,18.375,8825600,0.277373
1982-03-02,18.375,18.5,18.375,18.375,8702400,0.277373
1982-03-03,18.375,18.5,18.375,18.375,5913600,0.277373
1982-03-04,18.124999,18.124999,18.0,18.0,9592800,0.271712
1982-03-05,16.75,16.75,16.625,16.625,11328800,0.250956
1982-03-08,16.5,16.5,16.374999,16.374999,8786400,0.247182
1982-03-09,16.5,16.625,16.5,16.5,13126400,0.249069
1982-03-10,16.374999,16.374999,16.25,16.25,21733600,0.24529499999999999
1982-03-11,16.25,16.5,16.25,16.25,5644800,0.24529499999999999
1982-03-12,15.375,15.375,15.25,15.25,11636800,0.2302
1982-03-15,15.25,15.25,15.125001000000001,15.125001000000001,12840800,0.22831300000000002
1982-03-16,15.0,15.0,14.875,14.875,11788000,0.22454000000000002
1982-03-17,14.250001000000001,14.250001000000001,14.125,14.125,12622400,0.213218
1982-03-18,15.25,15.375,15.25,15.25,14084000,0.2302
1982-03-19,16.625,16.75,16.625,16.625,16452800,0.250956
1982-03-22,17.875,18.0,17.875,17.875,17298400,0.269825
1982-03-23,17.750001,17.750001,17.625,17.625,13988800,0.26605100000000004
1982-03-24,16.75,16.75,16.625,16.625,12902400,0.250956
1982-03-25,16.625,16.625,16.5,16.5,21028000,0.249069
1982-03-26,16.374999,16.374999,16.25,16.25,12695200,0.24529499999999999
1982-03-29,16.625,16.75,16.625,16.625,16900800,0.250956
1982-03-30,16.875001,17.0,16.875001,16.875001,19488000,0.25473
1982-03-31,16.875001,17.0,16.875001,16.875001,12538400,0.25473
1982-04-01,17.750001,17.875,17.750001,17.750001,14784000,0.267938
1982-04-02,17.750001,17.875,17.750001,17.750001,21201600,0.267938
1982-04-05,17.750001,17.875,17.750001,17.750001,21660800,0.267938
1982-04-06,17.750001,17.750001,17.625,17.625,17897600,0.26605100000000004
1982-04-07,17.5,17.5,17.375,17.375,7274400,0.262277
1982-04-08,17.5,17.625,17.5,17.5,5997600,0.264164
1982-04-12,17.5,17.625,17.375,17.375,11076800,0.262277
1982-04-13,16.125,16.125,16.000001,16.000001,21324800,0.241522
1982-04-14,16.125,16.25,16.125,16.125,28397600,0.24340900000000001
1982-04-15,16.374999,16.5,16.374999,16.374999,41070400,0.247182
1982-04-16,16.875001,17.0,16.875001,16.875001,26012000,0.25473
1982-04-19,16.75,16.75,16.5,16.5,10320800,0.249069
1982-04-20,15.875,15.875,15.75,15.75,20137600,0.23774800000000001
1982-04-21,15.75,15.75,15.625,15.625,18256000,0.23586100000000002
1982-04-22,15.499998999999999,15.499998999999999,15.375,15.375,13148800,0.232087
1982-04-23,15.375,15.499998999999999,15.375,15.375,12073600,0.232087
1982-04-26,15.75,15.875,15.75,15.75,14481600,0.23774800000000001
1982-04-27,15.375,15.375,15.25,15.25,17567200,0.2302
1982-04-28,14.75,14.75,14.624998999999999,14.624998999999999,24808000,0.220766
1982-04-29,14.624998999999999,14.75,14.624998999999999,14.624998999999999,20557600,0.220766
1982-04-30,14.75,14.875,14.75,14.75,69350400,0.22265300000000002
1982-05-03,15.25,15.375,15.25,15.25,20675200,0.2302
1982-05-04,15.75,15.875,15.75,15.75,18496800,0.23774800000000001
1982-05-05,15.75,15.75,15.499998999999999,15.499998999999999,13484800,0.233974
1982-05-06,16.000001,16.125,16.000001,16.000001,18866400,0.241522
1982-05-07,16.25,16.374999,16.25,16.25,21179200,0.24529499999999999
1982-05-10,16.125,16.125,16.000001,16.000001,7901600,0.241522
1982-05-11,15.625,15.625,15.499998999999999,15.499998999999999,25754400,0.233974
1982-05-12,15.25,15.25,15.125001000000001,15.125001000000001,17752000,0.22831300000000002
1982-05-13,15.25,15.375,15.25,15.25,13613600,0.2302
1982-05-14,14.875,14.875,14.624998999999999,14.624998999999999,23934400,0.220766
1982-05-17,14.5,14.5,14.375,14.375,19051200,0.21699200000000002
1982-05-18,14.250001000000001,14.250001000000001,14.125,14.125,30508800,0.213218
1982-05-19,14.125,14.125,14.0,14.0,18821600,0.211331
1982-05-20,14.125,14.250001000000001,14.125,14.125,6904800,0.213218
1982-05-21,14.250001000000001,14.375,14.250001000000001,14.250001000000001,9710400,0.21510500000000002
1982-05-24,14.375,14.5,14.375,14.375,7996800,0.21699200000000002
1982-05-25,14.375,14.5,14.375,14.375,12891200,0.21699200000000002
1982-05-26,14.375,14.375,14.250001000000001,14.250001000000001,10819200,0.21510500000000002
1982-05-27,14.125,14.125,14.0,14.0,7812000,0.211331
1982-05-28,14.0,14.125,14.0,14.0,4799200,0.211331
1982-06-01,13.875,13.875,13.75,13.75,11900000,0.207558
1982-06-02,14.0,14.125,14.0,14.0,8226400,0.211331
1982-06-03,13.75,13.75,13.5,13.5,9940000,0.203784
1982-06-04,13.25,13.25,13.125,13.125,9419200,0.198123
1982-06-07,13.125,13.25,13.125,13.125,9290400,0.198123
1982-06-08,13.125,13.125,13.0,13.0,7851200,0.196236
1982-06-09,12.875,12.875,12.75,12.75,8461600,0.19246300000000002
1982-06-10,12.875,13.0,12.875,12.875,8601600,0.194349
1982-06-11,13.375,13.5,13.375,13.375,13658400,0.201897
1982-06-14,13.375,13.5,13.375,13.375,7498400,0.201897
1982-06-15,13.375,13.5,13.375,13.375,8803200,0.201897
1982-06-16,13.375,13.5,13.375,13.375,10432800,0.201897
1982-06-17,13.25,13.25,13.125,13.125,7291200,0.198123
1982-06-18,13.125,13.125,12.875,12.875,4967200,0.194349
1982-06-21,12.875,13.0,12.875,12.875,7134400,0.194349
1982-06-22,13.375,13.625,13.375,13.375,4390400,0.201897
1982-06-23,13.75,14.0,13.75,13.75,13188000,0.207558
1982-06-24,13.75,13.875,13.75,13.75,11037600,0.207558
1982-06-25,13.375,13.375,13.25,13.25,6669600,0.20001
1982-06-28,13.25,13.25,13.125,13.125,6288800,0.198123
1982-06-29,12.875,12.875,12.75,12.75,8954400,0.19246300000000002
1982-06-30,12.75,12.875,12.75,12.75,16906400,0.19246300000000002
1982-07-01,12.75,12.75,12.625,12.625,13932800,0.190576
1982-07-02,12.125,12.125,12.0,12.0,14526400,0.181141
1982-07-06,11.625,11.625,11.5,11.5,21924000,0.173594
1982-07-07,11.5,11.625,11.5,11.5,7593600,0.173594
1982-07-08,11.125,11.125,11.0,11.0,41081600,0.166046
1982-07-09,11.375,11.5,11.375,11.375,32104800,0.171707
1982-07-12,11.625,11.75,11.625,11.625,15848000,0.175481
1982-07-13,12.375,12.5,12.375,12.375,28593600,0.186802
1982-07-14,12.5,12.75,12.5,12.5,17780000,0.18868900000000002
1982-07-15,12.75,12.875,12.75,12.75,16447200,0.19246300000000002
1982-07-16,13.25,13.375,13.25,13.25,19252800,0.20001
1982-07-19,13.375,13.5,13.375,13.375,20944000,0.201897
